Advice,Company,Target,Analyst,Date,Ticker,Reco
Buy,Kotak Mahindra Bank ..,2337.0,Ventura,2022-04-05,,1802.199951171875
Buy,HDFC Bank Ltd.,1939.3,Ventura,2022-03-21,,1486.5
Buy,Kirloskar Ferrous In..,455.0,Ventura,2022-03-19,,222.3000030517578
Buy,ICICI Bank Ltd.,1024.0,Ventura,2022-03-16,ICICIBANK,708.0
Buy,Deepak Fertilisers &..,866.0,Ventura,2022-01-17,DEEPAKFERT,564.9500122070312
Buy,Indostar Capital Fin..,484.0,Ventura,2022-01-11,,271.0
Buy,Prataap Snacks Ltd.,1515.0,Ventura,2022-01-07,,850.2000122070312
Buy,Salzer Electronics L..,388.0,Ventura,2022-01-05,,194.5500030517578
Buy,Adani Ports & Specia..,1697.0,Ventura,2021-12-09,,769.75
Buy,Adani Enterprises Ltd.,1889.0,Ventura,2021-12-09,,1722.25
Buy,Adani Green Energy L..,2810.0,Ventura,2021-12-09,,1390.0999755859375
Buy,Indostar Capital Fin..,484.0,Ventura,2021-11-19,,257.3500061035156
Buy,United Spirits Ltd.,1230.0,Ventura,2021-11-01,,973.5999755859376
Buy,Dollar Industries Ltd.,742.0,Ventura,2021-10-13,,427.6499938964844
Buy,Vardhman Special Ste..,497.0,Ventura,2021-10-13,,121.25
Buy,Associated Alcohols ..,870.0,Ventura,2021-09-29,,430.7999877929688
Buy,TCPL Packaging Ltd.,961.0,Ventura,2021-09-16,,527.4500122070312
Buy,Gujarat Pipavav Port..,,Ventura,2021-09-13,,100.9000015258789
Buy,Satia Industries Ltd.,197.6,Ventura,2021-08-17,,98.9000015258789
Buy,Varun Beverages Ltd.,1663.0,Ventura,2021-06-08,,248.13333129882807
Buy,Hindustan Unilever L..,3185.0,Ventura,2021-06-03,,2363.25
Buy,ICICI Bank Ltd.,805.0,Ventura,2021-04-28,ICICIBANK,621.3499755859375
Buy,Nestle India Ltd.,20944.0,Ventura,2021-04-27,,1677.9000244140625
Buy,Stove Kraft Ltd.,848.0,Ventura,2021-04-27,,469.8500061035156
Buy,Deepak Fertilisers &..,368.0,Ventura,2021-04-26,,237.8000030517578
Buy,Caplin Point Laborat..,706.0,Ventura,2021-01-30,,459.5
Buy,Sagar Cements Ltd.,826.0,Ventura,2020-12-23,SAGCEM,124.9000015258789
Buy,Deccan Cements Ltd.,600.0,Ventura,2020-12-08,,382.2999877929688
Buy,Godrej Consumer Prod..,900.0,Ventura,2020-11-12,,687.1500244140625
Buy,NIIT Ltd.,243.0,Ventura,2020-10-30,,139.89999389648438
Buy,Indus Towers Ltd.,238.0,Ventura,2020-10-08,,191.0
Buy,Dabur India Ltd.,600.0,Ventura,2020-09-21,,490.7000122070313
Buy,Gujarat State Petron..,293.0,Ventura,2020-09-14,,214.6499938964844
Buy,HCL Technologies Ltd.,886.0,Ventura,2020-09-02,,701.9500122070312
Buy,Caplin Point Laborat..,,Ventura,2020-08-17,,538.7000122070312
Buy,Central Depository S..,445.0,Ventura,2020-08-12,,359.3999938964844
Buy,Petronet LNG Ltd.,,Ventura,2020-07-02,,261.29998779296875
Hold,Hindustan Unilever L..,,Ventura,2020-06-29,,2182.949951171875
Buy,Asian Paints Ltd.,,Ventura,2020-04-16,,1743.0999755859375
Buy,HDFC Bank Ltd.,,Ventura,2020-03-20,,882.8499755859375
Buy,State Bank of India,372.0,Ventura,2019-11-13,,306.79998779296875
Buy,Fortis Healthcare Ltd.,,Ventura,2019-11-01,,150.85000610351562
Buy,ICICI Bank Ltd.,566.0,Ventura,2019-07-02,,436.75
Buy,Rites Ltd.,365.0,Ventura,2019-06-28,,233.3600006103516
Buy,Inox Leisure Ltd.,442.0,Ventura,2019-06-05,,371.9500122070313
Buy,Deepak Nitrite Ltd.,401.0,Ventura,2019-05-27,,312.3999938964844
Buy,Alkem Laboratories L..,2306.0,Ventura,2019-04-26,,1710.0999755859375
Buy,RBL Bank Ltd.,820.0,Ventura,2019-03-02,RBLBANK,595.7999877929688
Buy,Confidence Petroleum..,77.0,Ventura,2019-01-17,,
Buy,ADF Foods Ltd.,349.0,Ventura,2018-12-28,,52.209999084472656
Buy,Gujarat Gas Ltd.,1245.0,Ventura,2018-12-18,GUJGASLTD,135.8000030517578
Buy,Petronet LNG Ltd.,321.0,Ventura,2018-09-21,,236.0
Buy,Jindal Stainless Ltd.,127.0,Ventura,2018-09-08,,64.75
Buy,Jyothy Labs Ltd.,270.0,Ventura,2018-08-14,,222.8000030517578
Buy,HDFC Bank Ltd.,2695.0,Ventura,2018-07-27,HDFCBANK,1101.074951171875
Buy,RBL Bank Ltd.,742.0,Ventura,2018-07-24,RBLBANK,569.75
Buy,IndusInd Bank Ltd.,2482.0,Ventura,2018-07-13,INDUSINDBK,1923.75
Buy,Steel Authority of I..,119.0,Ventura,2018-06-26,,81.75
Buy,The Byke Hospitality..,351.0,Ventura,2018-06-07,,170.14999389648438
Buy,Capacit'e Infraproje..,476.0,Ventura,2018-05-11,,352.54998779296875
Buy,Ipca Laboratories Ltd.,870.0,Ventura,2018-05-03,,364.2999877929688
Buy,South East Agro Indu..,,Ventura,2018-04-17,,
Buy,Eris Lifesciences Ltd.,1060.0,Ventura,2018-04-12,,799.9500122070312
Buy,Raymond Ltd.,1535.0,Ventura,2018-04-09,,1035.800048828125
Buy,Intrasoft Technologi..,,Ventura,2018-03-15,,683.75
Buy,Visaka Industries Ltd.,986.0,Ventura,2018-01-22,,156.2100067138672
Buy,NCL Industries Ltd.,564.0,Ventura,2018-01-17,,272.79998779296875
Buy,Sagar Cements Ltd.,1715.0,Ventura,2018-01-02,,181.8999938964844
Buy,HIL Ltd.,1700.0,Ventura,2017-12-27,,1488.6500244140625
Buy,Everest Industries L..,712.0,Ventura,2017-12-13,,526.9000244140625
Buy,Solar Industries Ind..,1537.0,Ventura,2017-12-06,,1127.25
Buy,Talwalkars Better Va..,,Ventura,2017-11-30,,108.7163543701172
Buy,Talbros Automotive C..,353.0,Ventura,2017-11-27,,50.31999969482422
Buy,Sunil Hitech Enginee..,,Ventura,2017-10-18,,
Buy,Pricol Ltd.,120.0,Ventura,2017-10-12,,76.452392578125
Buy,Atul Auto Ltd.,716.0,Ventura,2017-10-08,,465.8500061035156
Buy,Radico Khaitan Ltd.,210.0,Ventura,2017-09-27,,153.64999389648438
Buy,Time Technoplast Ltd.,304.0,Ventura,2017-09-18,,203.75
Buy,Sintex Plastics Tech..,195.9,Ventura,2017-08-07,,
Buy,Jindal Steel & Power..,,Ventura,2017-08-01,,155.0500030517578
Buy,Arvind Ltd.,624.0,Ventura,2017-07-25,,139.2045440673828
Buy,Uflex Ltd.,722.0,Ventura,2017-07-07,,419.5
Buy,APL Apollo Tubes Ltd.,2647.6,Ventura,2017-06-27,,153.3350067138672
Buy,Nandan Denim Ltd.,175.0,Ventura,2017-06-05,,44.46666717529297
Buy,Suzlon Energy Ltd.,44.5,Ventura,2017-06-05,SUZLON,18.226547241210938
Buy,HDFC Bank Ltd.,2174.0,Ventura,2017-06-03,,817.125
Buy,IndusInd Bank Ltd.,2008.0,Ventura,2017-05-04,,1420.25
Buy,Suzlon Energy Ltd.,42.8,Ventura,2017-04-22,,18.180635452270508
Buy,Edelweiss Financial ..,217.0,Ventura,2017-02-06,,65.88915252685547
Buy,Indiabulls Housing F..,1010.0,Ventura,2016-12-27,,567.9464111328125
Buy,Ion Exchange (India)..,539.0,Ventura,2016-12-26,,
Buy,Can Fin Homes Ltd.,2175.0,Ventura,2016-11-10,,339.8099975585937
Buy,Gujarat Gas Ltd.,1030.0,Ventura,2016-10-25,,115.63999938964844
Buy,Trident Ltd.,104.4,Ventura,2016-10-21,,5.985000133514404
Buy,J Kumar Infraproject..,326.0,Ventura,2016-10-17,,204.6499938964844
Buy,Prabhat Dairy Ltd.,220.0,Ventura,2016-10-14,,
Buy,CARE Ratings Ltd.,1944.0,Ventura,2016-10-03,,1454.25
Buy,RBL Bank Ltd.,474.0,Ventura,2016-09-30,,291.20001220703125
Buy,Jain Irrigation Syst..,200.0,Ventura,2016-09-22,,96.5
Buy,Kirloskar Brothers L..,317.0,Ventura,2016-09-20,,152.35000610351562
Buy,ITD Cementation Indi..,212.0,Ventura,2016-09-10,,142.14999389648438
Buy,Indian Railway Cater..,,Way2Wealth,2021-03-08,,403.0899963378906
Buy,UTI Asset Management..,,Way2Wealth,2021-03-04,,604.0999755859375
Buy,Chemcon Speciality C..,,Way2Wealth,2021-03-04,,436.2000122070313
Accumulate,APL Apollo Tubes Ltd.,,Way2Wealth,2021-03-02,,578.7000122070312
Accumulate,Radico Khaitan Ltd.,,Way2Wealth,2021-02-22,,560.9000244140625
Accumulate,Birla Corporation Ltd.,,Way2Wealth,2021-02-20,,868.7000122070312
Buy,Heidelberg Cement In..,273.0,Way2Wealth,2021-02-20,,228.5500030517578
Accumulate,Avanti Feeds Ltd.,,Way2Wealth,2021-02-20,,489.6499938964844
Accumulate,Rites Ltd.,265.0,Way2Wealth,2021-02-17,,248.4499969482422
Accumulate,Endurance Technologi..,,Way2Wealth,2021-02-12,,1478.6500244140625
Buy,Blue Star Ltd.,910.0,Way2Wealth,2021-02-09,BLUESTARCO,402.5249938964844
Accumulate,Agro Tech Foods Ltd.,,Way2Wealth,2021-02-08,,850.0499877929688
Accumulate,EPL Ltd.,,Way2Wealth,2021-02-04,,218.8999938964844
Accumulate,Aarti Industries Ltd.,,Way2Wealth,2021-02-04,,597.0750122070312
Accumulate,Mahindra Logistics L..,,Way2Wealth,2021-02-04,,484.2999877929688
Accumulate,Orient Cement Ltd.,,Way2Wealth,2021-02-03,,91.5
Accumulate,Hindustan Unilever L..,,Way2Wealth,2021-02-02,,2230.449951171875
Accumulate,Jyothy Labs Ltd.,,Way2Wealth,2021-02-02,,160.4499969482422
Buy,Havells India Ltd.,,Way2Wealth,2021-01-25,,1122.4000244140625
Buy,Prince Pipes & Fitti..,375.0,Way2Wealth,2021-01-21,,301.3999938964844
Buy,Rail Vikas Nigam Ltd.,35.0,Way2Wealth,2021-01-06,,28.100000381469727
Buy,Tata Power Company L..,,Way2Wealth,2020-12-30,,75.80000305175781
Buy,Mazagon Dock Shipbui..,250.0,Way2Wealth,2020-12-28,,215.8000030517578
Accumulate,Sudarshan Chemical I..,,Way2Wealth,2020-12-28,,474.7000122070313
Buy,Cochin Shipyard Ltd.,430.0,Way2Wealth,2020-12-10,,177.375
Accumulate,Chemcon Speciality C..,440.0,Way2Wealth,2020-12-10,,436.2000122070313
Accumulate,Avanti Feeds Ltd.,,Way2Wealth,2020-12-07,,542.8499755859375
Buy,EPL Ltd.,330.0,Way2Wealth,2020-11-18,,264.1000061035156
Buy,Endurance Technologi..,1130.0,Way2Wealth,2020-11-13,,1029.949951171875
Accumulate,Aarti Industries Ltd.,1520.0,Way2Wealth,2020-11-13,,550.2249755859375
Buy,Triveni Engineering ..,95.0,Way2Wealth,2020-11-13,TRIVENI,66.69999694824219
Buy,AIA Engineering Ltd.,2000.0,Way2Wealth,2020-11-12,,1738.949951171875
Buy,VRL Logistics Ltd.,190.0,Way2Wealth,2020-11-11,,161.10000610351562
Buy,Jyothy Labs Ltd.,,Way2Wealth,2020-11-11,,133.8000030517578
Buy,Kalpataru Projects I..,340.0,Way2Wealth,2020-11-09,KPIL,
Buy,Mahindra Logistics L..,410.0,Way2Wealth,2020-11-04,,371.3500061035156
Accumulate,Havells India Ltd.,,Way2Wealth,2020-11-04,,808.0499877929688
Accumulate,Orient Cement Ltd.,,Way2Wealth,2020-11-03,,61.84999847412109
Accumulate,Cummins India Ltd.,470.0,Way2Wealth,2020-11-02,,436.8999938964844
Buy,APL Apollo Tubes Ltd.,,Way2Wealth,2020-10-31,,314.42999267578125
Accumulate,Agro Tech Foods Ltd.,,Way2Wealth,2020-10-28,,738.1500244140625
Buy,Polycab India Ltd.,1020.0,Way2Wealth,2020-10-28,,937.4000244140624
Buy,Indian Energy Exchan..,,Way2Wealth,2020-10-23,,64.94999694824219
Buy,Hindustan Zinc Ltd.,255.0,Way2Wealth,2020-10-22,HINDZINC,238.6000061035156
Accumulate,Brokerage Research R..,,Way2Wealth,2020-10-21,,
Buy,EPL Ltd.,,Way2Wealth,2020-10-07,,251.6000061035156
Buy,Hindustan Zinc Ltd.,230.0,Way2Wealth,2020-09-24,,205.25
Accumulate,Avanti Feeds Ltd.,,Way2Wealth,2020-09-15,,546.7000122070312
Buy,Indian Energy Exchan..,,Way2Wealth,2020-09-10,,64.16666412353516
Buy,Triveni Engineering ..,105.0,Way2Wealth,2020-09-08,,74.5999984741211
Buy,Endurance Technologi..,,Way2Wealth,2020-08-26,,1158.699951171875
Accumulate,Aarti Industries Ltd.,,Way2Wealth,2020-08-21,,588.0499877929688
Buy,Kalpataru Projects I..,320.0,Way2Wealth,2020-08-21,,
Accumulate,VRL Logistics Ltd.,180.0,Way2Wealth,2020-08-20,,168.39999389648438
Accumulate,Avanti Feeds Ltd.,,Way2Wealth,2020-08-18,,492.8500061035156
Accumulate,Cummins India Ltd.,,Way2Wealth,2020-08-18,,449.7000122070313
Accumulate,APL Apollo Tubes Ltd.,,Way2Wealth,2020-08-18,,230.3800048828125
Buy,KEC International Ltd.,340.0,Way2Wealth,2020-08-13,,305.1000061035156
Accumulate,Agro Tech Foods Ltd.,,Way2Wealth,2020-08-13,,690.25
Buy,Jyothy Labs Ltd.,,Way2Wealth,2020-08-12,,139.60000610351562
Buy,Aditya Birla Capital..,80.0,Way2Wealth,2020-08-11,,59.04999923706055
Accumulate,Welspun Living Ltd.,45.0,Way2Wealth,2020-07-28,,
Buy,APL Apollo Tubes Ltd.,,Way2Wealth,2020-07-28,,185.80999755859372
Accumulate,Galaxy Surfactants L..,1800.0,Way2Wealth,2020-07-15,,1571.8499755859375
Hold,Brokerage Research R..,,Way2Wealth,2020-07-08,,
Hold,Jyothy Labs Ltd.,116.0,Way2Wealth,2020-06-12,,116.4000015258789
Hold,Hindustan Unilever L..,,Way2Wealth,2020-05-06,,2010.199951171875
Hold,IndusInd Bank Ltd.,,Way2Wealth,2020-04-28,,468.0499877929688
Accumulate,HDFC Bank Ltd.,,Way2Wealth,2020-04-22,,928.5999755859376
Buy,Larsen & Toubro Ltd.,1200.0,Way2Wealth,2020-03-30,,798.6500244140625
Buy,Rites Ltd.,364.0,Way2Wealth,2020-02-12,RITES,305.3999938964844
Hold,LIC Housing Finance ..,,Way2Wealth,2020-02-10,,429.8500061035156
Hold,NOCIL Ltd.,108.0,Way2Wealth,2020-02-06,NOCIL,98.1500015258789
Buy,Blue Star Ltd.,922.0,Way2Wealth,2020-02-01,BLUESTARCO,419.875
Accumulate,CCL Products India L..,,Way2Wealth,2020-01-31,,225.8500061035156
Hold,Housing Development ..,,Way2Wealth,2020-01-29,,2.700000047683716
Buy,Havells India Ltd.,677.0,Way2Wealth,2020-01-24,HAVELLS,622.9000244140625
Hold,L&T Finance Ltd.,,Way2Wealth,2020-01-22,,
Hold,IndusInd Bank Ltd.,,Way2Wealth,2020-01-15,,1400.5
Buy,RBL Bank Ltd.,370.0,Way2Wealth,2020-01-03,,357.6000061035156
Buy,Rites Ltd.,382.0,Way2Wealth,2020-01-02,,300.54998779296875
Accumulate,Spandana Sphoorty Fi..,,Way2Wealth,2019-12-09,,1230.5999755859375
Hold,NOCIL Ltd.,121.0,Way2Wealth,2019-11-20,,103.25
Buy,Blue Star Ltd.,878.0,Way2Wealth,2019-11-18,BLUESTARCO,399.0499877929688
Hold,PCBL Ltd.,,Way2Wealth,2019-11-15,,62.54999923706055
Hold,Brokerage Research R..,,Way2Wealth,2019-11-08,,
Hold,Jyothy Labs Ltd.,,Way2Wealth,2019-10-29,,175.89999389648438
Hold,Brokerage Research R..,,Way2Wealth,2019-10-29,,
Hold,CCL Products India L..,,Way2Wealth,2019-10-29,,200.0
Buy,Havells India Ltd.,,Way2Wealth,2019-10-29,,668.2000122070312
Accumulate,LIC Housing Finance ..,,Way2Wealth,2019-10-24,,370.1000061035156
Buy,Housing Development ..,,Way2Wealth,2019-09-27,,4.199999809265137
Buy,Havells India Ltd.,784.0,Way2Wealth,2019-09-20,,727.6500244140625
Hold,Lupin Ltd.,,Way2Wealth,2019-08-22,,737.3499755859375
Hold,Varun Beverages Ltd.,,Way2Wealth,2019-08-21,,142.5111083984375
Hold,Godrej Consumer Prod..,,Way2Wealth,2019-08-21,,613.4000244140625
Hold,Britannia Industries..,,Way2Wealth,2019-08-21,,2384.5
Hold,CCL Products India L..,,Way2Wealth,2019-07-26,,245.3500061035156
Hold,Jyothy Labs Ltd.,,Way2Wealth,2019-07-26,,159.6999969482422
Hold,Hindustan Unilever L..,,Way2Wealth,2019-07-26,,1730.6500244140625
Accumulate,IndusInd Bank Ltd.,1650.0,Way2Wealth,2019-07-15,,1475.0999755859375
Buy,L&T Finance Ltd.,160.0,Way2Wealth,2019-07-04,,
Buy,Blue Star Ltd.,899.0,Way2Wealth,2019-07-04,,382.8500061035156
Buy,IndusInd Bank Ltd.,1650.0,Way2Wealth,2019-07-03,,1470.5999755859375
Buy,Bajaj Auto Ltd.,,Way2Wealth,2019-05-22,,3047.199951171875
Buy,Federal Bank Ltd.,,Way2Wealth,2019-02-05,,87.25
Hold,Exide Industries Ltd.,248.0,Way2Wealth,2019-02-04,EXIDEIND,224.3000030517578
Buy,Bajaj Auto Ltd.,,Way2Wealth,2019-02-01,,2602.75
Hold,Godrej Consumer Prod..,,Way2Wealth,2019-01-31,,709.2999877929688
Accumulate,Escorts Kubota Ltd.,,Way2Wealth,2019-01-29,,644.1500244140625
Hold,Hindustan Unilever L..,,Way2Wealth,2019-01-18,,1744.0999755859375
Buy,Maruti Suzuki India ..,8829.0,Way2Wealth,2019-01-09,MARUTI,7492.89990234375
Buy,NOCIL Ltd.,227.0,Way2Wealth,2018-12-12,,169.8000030517578
Accumulate,Mahindra & Mahindra ..,,Way2Wealth,2018-11-15,,270.522705078125
Hold,Rane (Madras) Ltd.,,Way2Wealth,2018-11-14,,463.8500061035156
Hold,Exide Industries Ltd.,242.0,Way2Wealth,2018-11-14,EXIDEIND,251.4499969482422
Buy,Escorts Kubota Ltd.,,Way2Wealth,2018-11-14,,656.25
Buy,Maruti Suzuki India ..,8400.0,Way2Wealth,2018-11-05,,7177.25
Buy,Escorts Kubota Ltd.,,Way2Wealth,2018-10-15,,598.2999877929688
Buy,Grasim Industries Ltd.,,Way2Wealth,2018-09-07,,1021.2891235351562
Hold,Cox & Kings Ltd.,,Way2Wealth,2018-08-20,,194.07891845703125
Accumulate,S Chand & Company Ltd.,300.0,Way2Wealth,2018-08-17,,324.5
Accumulate,Finolex Industries L..,,Way2Wealth,2018-08-16,,122.87000274658205
Buy,Aurobindo Pharma Ltd.,,Way2Wealth,2018-08-14,,631.3499755859375
Hold,Varun Beverages Ltd.,,Way2Wealth,2018-08-13,,115.04444122314452
Accumulate,Subros Ltd.,,Way2Wealth,2018-08-10,,336.45001220703125
Buy,Punjab National Bank,,Way2Wealth,2018-08-10,,83.25
Hold,Britannia Industries..,,Way2Wealth,2018-08-09,,3167.699951171875
Accumulate,Mahindra & Mahindra ..,,Way2Wealth,2018-08-09,,301.708740234375
Hold,Rane (Madras) Ltd.,,Way2Wealth,2018-08-07,,659.2000122070312
Hold,Exide Industries Ltd.,300.0,Way2Wealth,2018-08-03,EXIDEIND,272.95001220703125
Hold,Godrej Consumer Prod..,,Way2Wealth,2018-08-03,,886.4666748046875
Hold,Jyothy Labs Ltd.,224.3,Way2Wealth,2018-07-27,,223.9499969482422
Buy,Vijaya Bank,,Way2Wealth,2018-07-25,,
Hold,Hindustan Unilever L..,,Way2Wealth,2018-07-17,,1681.699951171875
Hold,CCL Products India L..,,Way2Wealth,2018-07-17,,270.8500061035156
Hold,Subros Ltd.,,Way2Wealth,2018-07-04,,292.95001220703125
Accumulate,Brokerage Research R..,,Way2Wealth,2018-06-29,,
Accumulate,Tamil Nadu Newsprint..,,Way2Wealth,2018-06-20,,281.29998779296875
Accumulate,S Chand & Company Ltd.,,Way2Wealth,2018-06-13,,378.8500061035156
Buy,Vedanta Ltd.,,Way2Wealth,2018-06-07,,247.1999969482422
Hold,Greenply Industries ..,,Way2Wealth,2018-06-04,,247.0052490234375
Hold,Cox & Kings Ltd.,235.0,Way2Wealth,2018-06-04,,187.33639526367188
Hold,CCL Products India L..,,Way2Wealth,2018-05-23,,310.04998779296875
Hold,Jyothy Labs Ltd.,,Way2Wealth,2018-05-21,,218.9499969482422
Accumulate,Britannia Industries..,,Way2Wealth,2018-05-21,,2760.800048828125
Hold,Hindustan Unilever L..,,Way2Wealth,2018-05-16,,1574.0999755859375
Hold,Godrej Consumer Prod..,,Way2Wealth,2018-05-14,,720.8333129882812
Hold,Varun Beverages Ltd.,,Way2Wealth,2018-05-14,,100.33333587646484
Hold,Whirlpool of India L..,,Way2Wealth,2018-05-14,,1548.6500244140625
Hold,Exide Industries Ltd.,288.0,Way2Wealth,2018-05-09,EXIDEIND,261.45001220703125
Buy,Aurobindo Pharma Ltd.,,Way2Wealth,2018-04-10,,607.8499755859375
Buy,Godrej Industries Ltd.,,Way2Wealth,2018-04-05,,555.25
Buy,Sundaram Finance Ltd.,,Way2Wealth,2018-03-28,,1677.199951171875
Buy,Bank of Baroda,,Way2Wealth,2018-03-08,,134.35000610351562
Accumulate,GMR Airports Infrast..,,Way2Wealth,2018-02-22,,
Accumulate,Varun Beverages Ltd.,,Way2Wealth,2018-02-21,,95.674072265625
Sell,Cox & Kings Ltd.,,Way2Wealth,2018-02-21,,206.77072143554688
Buy,Britannia Industries..,,Way2Wealth,2018-02-16,,2390.97509765625
Hold,Rane (Madras) Ltd.,,Way2Wealth,2018-02-15,,837.7000122070312
Buy,Mahindra & Mahindra ..,917.0,Way2Wealth,2018-02-15,,277.2598876953125
Accumulate,S Chand & Company Ltd.,,Way2Wealth,2018-02-14,,482.8999938964844
Buy,Sun Pharmaceutical I..,,Way2Wealth,2018-02-08,,584.0999755859375
Hold,CCL Products India L..,,Way2Wealth,2018-02-07,,300.1499938964844
Buy,Bajaj Auto Ltd.,3969.0,Way2Wealth,2018-02-07,,3135.550048828125
Accumulate,Whirlpool of India L..,,Way2Wealth,2018-02-07,,1392.9000244140625
Hold,Exide Industries Ltd.,252.0,Way2Wealth,2018-02-01,,219.75
Hold,Subros Ltd.,,Way2Wealth,2018-02-01,,347.1000061035156
Hold,Godrej Consumer Prod..,,Way2Wealth,2018-01-31,,702.2666625976562
Hold,Hindustan Unilever L..,,Way2Wealth,2018-01-22,,1355.0999755859375
Hold,Jyothy Labs Ltd.,,Way2Wealth,2018-01-19,,187.7250061035156
Buy,BSE Ltd.,,Way2Wealth,2018-01-04,,310.20001220703125
Accumulate,Varun Beverages Ltd.,,Way2Wealth,2018-01-04,,101.81481170654295
Accumulate,GMR Airports Infrast..,,Way2Wealth,2018-01-04,,
Hold,Rane (Madras) Ltd.,,Way2Wealth,2017-12-08,,791.4000244140625
Buy,Godrej Agrovet Ltd.,,Way2Wealth,2017-12-06,,542.9500122070312
Buy,Bajaj Auto Ltd.,3969.0,Way2Wealth,2017-11-24,,3288.300048828125
Hold,Cox & Kings Ltd.,,Way2Wealth,2017-11-20,,220.2557678222656
Hold,Britannia Industries..,,Way2Wealth,2017-11-20,,2381.60009765625
Accumulate,Mahindra & Mahindra ..,,Way2Wealth,2017-11-15,,269.7605895996094
Hold,Greenply Industries ..,,Way2Wealth,2017-11-10,,309.314208984375
Hold,Trident Ltd.,,Way2Wealth,2017-11-10,,9.020000457763672
Hold,Jyothy Labs Ltd.,,Way2Wealth,2017-11-10,,171.8249969482422
Hold,CCL Products India L..,,Way2Wealth,2017-11-06,,324.3999938964844
Hold,Subros Ltd.,,Way2Wealth,2017-11-03,,251.8000030517578
Buy,Exide Industries Ltd.,252.0,Way2Wealth,2017-11-02,EXIDEIND,208.75
Hold,Hindustan Unilever L..,,Way2Wealth,2017-10-27,,1260.1500244140625
Buy,Infosys Ltd.,,Way2Wealth,2017-09-29,,449.9500122070313
Accumulate,S Chand & Company Ltd.,,Way2Wealth,2017-09-18,,476.1000061035156
Buy,S Chand & Company Ltd.,,Way2Wealth,2017-09-05,,493.1499938964844
Hold,Subros Ltd.,,Way2Wealth,2017-08-18,,225.3000030517578
Accumulate,Trident Ltd.,,Way2Wealth,2017-08-17,,8.154999732971191
Hold,Cox & Kings Ltd.,,Way2Wealth,2017-08-16,,234.489990234375
Hold,Tamil Nadu Newsprint..,,Way2Wealth,2017-08-16,,344.1000061035156
Hold,Britannia Industries..,,Way2Wealth,2017-08-10,,2059.60009765625
Accumulate,Mahindra & Mahindra ..,,Way2Wealth,2017-08-10,,248.3297271728516
Hold,Jyothy Labs Ltd.,,Way2Wealth,2017-08-08,,191.1000061035156
Hold,Greenply Industries ..,,Way2Wealth,2017-08-04,,267.4774780273437
Accumulate,Bharat Electronics L..,,Way2Wealth,2017-08-03,,54.727272033691406
Hold,Godrej Consumer Prod..,,Way2Wealth,2017-08-02,,613.5
Buy,Exide Industries Ltd.,295.0,Way2Wealth,2017-08-01,EXIDEIND,223.8000030517578
Accumulate,CIE Automotive India..,,Way2Wealth,2017-07-25,,251.8500061035156
Hold,Hindustan Unilever L..,,Way2Wealth,2017-07-20,,1152.9000244140625
Hold,CCL Products India L..,,Way2Wealth,2017-07-14,,275.29998779296875
Buy,Talwalkars Better Va..,378.0,Way2Wealth,2017-06-19,TALWALKARS,120.5685806274414
Accumulate,Mahindra & Mahindra ..,1711.0,Way2Wealth,2017-06-19,M&M,213.36358642578125
Buy,GMR Airports Infrast..,,Way2Wealth,2017-06-16,,
Accumulate,Bharat Electronics L..,,Way2Wealth,2017-06-14,,50.30302810668945
Buy,Rane (Madras) Ltd.,637.0,Way2Wealth,2017-06-12,,458.1499938964844
Hold,Subros Ltd.,,Way2Wealth,2017-06-12,,260.29998779296875
Hold,Cox & Kings Ltd.,,Way2Wealth,2017-06-08,,208.35720825195312
Hold,Jyothy Labs Ltd.,,Way2Wealth,2017-05-23,,186.875
Hold,Hindustan Unilever L..,,Way2Wealth,2017-05-22,,1018.5999755859376
Hold,Godrej Consumer Prod..,,Way2Wealth,2017-05-11,,635.4166870117188
Accumulate,Trident Ltd.,,Way2Wealth,2017-05-11,,8.78499984741211
Buy,Exide Industries Ltd.,294.0,Way2Wealth,2017-05-09,,237.25
Accumulate,Coal India Ltd.,,Way2Wealth,2017-05-09,,278.1499938964844
Accumulate,CIE Automotive India..,,Way2Wealth,2017-05-05,,243.4499969482422
Buy,Sintex Industries Ltd.,191.0,Way2Wealth,2017-03-31,,
Accumulate,CIE Automotive India..,,Way2Wealth,2017-03-06,,201.8000030517578
Buy,NCL Industries Ltd.,,Way2Wealth,2017-02-27,,166.14999389648438
Accumulate,Mahindra & Mahindra ..,1647.0,Way2Wealth,2017-02-20,M&M,177.72677612304688
Hold,Cox & Kings Ltd.,300.0,Way2Wealth,2017-02-20,,167.5495147705078
Hold,CESC Ltd.,,Way2Wealth,2017-02-20,,77.80293273925781
Hold,Britannia Industries..,,Way2Wealth,2017-02-16,,1615.375
Buy,Talwalkars Better Va..,,Way2Wealth,2017-02-15,,89.77304077148438
Hold,Suzlon Energy Ltd.,26.0,Way2Wealth,2017-02-14,SUZLON,15.701457977294922
Hold,Cosmo First Ltd.,,Way2Wealth,2017-02-13,,
Hold,Subros Ltd.,,Way2Wealth,2017-02-09,,191.1000061035156
Hold,Genus Power Infrastr..,,Way2Wealth,2017-02-08,,43.75
Hold,CCL Products India L..,,Way2Wealth,2017-02-03,,313.04998779296875
Buy,Rane (Madras) Ltd.,,Way2Wealth,2017-02-03,,405.2999877929688
